internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
133394,Acropora loisetteae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,loisetteae,,,,,"Wallace, 1994",
133395,Porites porites,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,porites,,,,,"Pallas, 1766",
133396,Acropora desalwii,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,desalwii,,,,,"Wallace, 1994",
133397,Cycloseris somervillei,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Cycloseris,somervillei,,,,,"(Gardiner, 1909)",This species is often confused with <em>Fungia moluccensis</em>.
133398,Pavona varians,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Pavona,varians,,,,,"Verrill, 1864",This species is likely multiple species (Lewis pers comm. 2023).
133399,Porites okinawensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,okinawensis,,,,,"Veron, 1990","The mitochondrial sequence of this species is strikingly similar to <em>Porites lobata</em>, indicating the necessity for further systematic work to resolve phylogenetic relationships in the genus <em>Porites</em> (Tisthammer <em>et al</em>. 2016)."
133400,Eusmilia fastigiata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MEANDRINIDAE,Eusmilia,fastigiata,,,,,"(Pallas, 1766)",
133401,Acropora hoeksemai,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,hoeksemai,,,,,"Wallace, 1997",
133402,Acropora squarrosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,squarrosa,,,,,"(Ehrenberg, 1834)",<em>Acropora maryae</em> is now a synonym of this species&#160;(WoRMS accessed January 2022). Please refer to Veron <em>et al. </em>(2016) for additional information related to past taxonomic confusion.
133403,Turbinaria stellulata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Turbinaria,stellulata,,,,,"(Lamarck, 1816)",
133404,Montipora samarensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,samarensis,,,,,"Nemenzo, 1967",
133405,Astraeosmilia tumida,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Astraeosmilia,tumida,,,,,"(Matthai, 1928)",
133406,Psammocora haimiana,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PSAMMOCORIDAE,Psammocora,haimiana,,,,,Milne Edwards &amp; Haime 1851,"This species was synonymized with <em>Psammocora profundacella</em> (Benzoni <em>et al</em>. 2010); however, this synonymy remains uncertain (Veron <em>et al</em>. 2016)."
133408,Cycloseris wellsi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Cycloseris,wellsi,,,,,"(Veron &amp; Pichon, 1980)","For additional taxonomic information, please refer to Benzoni <em>et al</em>. (2012)."
133409,Montipora verruculosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,verruculosa,,,,,"Veron, 2000",
133410,Pachyseris speciosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,NOT ASSIGNED,Pachyseris,speciosa,,,,,"(Dana, 1846)","The&#160;<em>Pachyseris&#160;</em>genus appears to be closely related to Euphylliidae, but family placement remains uncertain (Terraneo&#160;<em>et al</em>. 2014, WoRMS online database accessed July 2022)."
254420754,Homophyllia bowerbanki,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Homophyllia,bowerbanki,,,,,"(Milne Edwards &amp; Haime, 1851)","<em>Acanthastrea hillae</em>&#160;is a junior synonym of this species (D. Huang pers. comm. 2021, WoRMS database accessed January 2022)."
133412,Gyrosmilia interrupta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,EUPHYLLIIDAE,Gyrosmilia,interrupta,,,,,"(Ehrenberg, 1834)",
133413,Cynarina lacrymalis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Cynarina,lacrymalis,,,,,"(Milne Edwards &amp; Haime, 1848)",
133414,Goniastrea pectinata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Goniastrea,pectinata,,,,,"(Ehrenberg, 1834)",
133415,Anacropora puertogalerae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Anacropora,puertogalerae,,,,,"Nemenzo, 1964",
133416,Montipora circumvallata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,circumvallata,,,,,"(Ehrenberg, 1834)",
133417,Caulastraea furcata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Caulastraea,furcata,,,,,"Dana, 1846",
133418,Lithophyllon concinna,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Lithophyllon,concinna,,,,,"(Verrill, 1864)","For additional taxonomic information, please see Hoeksema (1989) and Gittenberger <em>et al</em>. (2011)."
133419,Lobophyllia hemprichii,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Lobophyllia,hemprichii,,,,,"(Ehrenberg, 1834)","The Lobophylliidae family is a monophyletic group of ‘robust’ corals, with the genus <em>Lobophyllia </em>reclassed as a molecular subclade (Arrigoni <em>et al.</em> 2014, Huang <em>et al.</em> 2016)."
133420,Montipora grisea,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,grisea,,,,,"Bernard, 1897",
133422,Montipora capricornis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,capricornis,,,,,"Veron, 1985",
133423,Danafungia horrida,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Danafungia,horrida,,,,,"(Dana, 1846)",
133424,Leptastrea inaequalis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LEPTASTREIDAE,Leptastrea,inaequalis,,,,,"Klunzinger, 1879",
133425,Solenastrea hyades,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,NOT ASSIGNED,Solenastrea,hyades,,,,,"(Dana, 1846)",
133426,Dipsastraea danai,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Dipsastraea,danai,,,,,"(Milne Edwards &amp; Haime, 1857)",
133427,Acropora simplex,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,simplex,,,,,"Wallace &amp; Wolstenholme, 1998",
133428,Psammocora columna,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PSAMMOCORIDAE,Psammocora,columna,,,,,"Dana, 1846",This species' name is <em>Coscinaraea columna</em> according to Veron <em>et al</em>. (2016). It is valid as <em>Psammocora columna</em> according to the WoRMS online database (accessed March 2023).
133429,Echinopora horrida,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Echinopora,horrida,,,,,"Dana, 1846",
133430,Porites heronensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,heronensis,,,,,"Veron, 1985",
133431,Heterocyathus aequicostatus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Heterocyathus,aequicostatus,,,,,"Milne Edwards &amp; Haime, 1848","The type species of <em>Heterocyathus</em>, is a species complex according to Veron <em>et al</em>. (2016)."
133432,Acropora spicifera,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,spicifera,,,,,"(Dana, 1846)",
133433,Montipora crassituberculata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,crassituberculata,,,,,"Bernard, 1897",
133434,Montipora mactanensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,mactanensis,,,,,"Nemenzo, 1979",
133435,Seriatopora dendritica,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Seriatopora,dendritica,,,,,"Veron, 2002","<span style=""background-color: yellow;"">Attention RLU: Please change the name and taxonomic authority of this species from&#160;</span><span style=""font-style: italic; background-color: yellow;"">Seriatopora dentritica&#160;</span><span style=""background-color: yellow;"">Veron, 2002</span><span style=""background-color: yellow;"">&#160;to&#160;</span><span style=""font-style: italic; background-color: yellow;"">Seriatopora dentritica&#160;</span><span style=""background-color: yellow;"">Veron, 2000</span><span style=""background-color: yellow;"">. The reference is WoRMS:&#160;<a href=""http://www.marinespecies.org/aphia.php?p=taxdetails&amp;id=288066"">http://www.marinespecies.org/aphia.php?p=taxdetails&amp;id=288066</a>. C. Linardich 5Jan2022</span>"
133437,Pleuractis moluccensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Pleuractis,moluccensis,,,,,"(Horst, 1919)",
133438,Montipora foveolata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,foveolata,,,,,"(Dana, 1846)",
133439,Agaricia tenuifolia,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Agaricia,tenuifolia,,,,,"Dana, 1848",
133440,Platygyra pini,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Platygyra,pini,,,,,"Chevalier, 1975",
133441,Acropora walindii,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,walindii,,,,,"Wallace, 1999",
133442,Oxypora lacera,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Oxypora,lacera,,,,,"(Verrill, 1864)","For additional taxonomic information, please refer to Arrigoni <em>et al</em>. (2016)."
133443,Montipora australiensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,australiensis,,,,,"Bernard, 1897","According to Veron<em>&#160;et al.</em>&#160;(2016), occurrences in the western Indian Ocean may represent a separate species."
133444,Oculina valenciennesi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,OCULINIDAE,Oculina,valenciennesi,,,,,"Milne Edwards &amp; Haime, 1850",
133445,Porites harrisoni,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,harrisoni,,,,,"Veron, 2000","The complete mitochondrial genome of this species has been sequenced (Terranao <em>et al</em>. 2018). Genome length consisted of 18,630 bp, with a base composition of 25.92% A, 13.28% T, 23.06% G, and 37.73% C. Consistent with other hard corals, this species' mitogenome was arranged in 13 protein-coding genes, 2 rRNA, and 2 tRNA genes. <em>nad</em>5 and <em>cox</em>1 contained embedded Group I Introns of 11,133 bp and 965 bp, respectively."
133446,Astrangia poculata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ASTRANGIIDAE,Astrangia,poculata,,,,,"(Ellis &amp; Solander, 1786)",
133447,Echinopora taylorae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Echinopora,taylorae,,,,,"(Veron, 2000)","This species was described as <em>Echinophyllia taylorae</em> in 2000, but moved to <em>Echinopora</em> in 2002 (Veron 2002)."
133448,Goniopora columna,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Goniopora,columna,,,,,"Dana, 1846","The mitochondrial genome of this species shares 93.7% with the Dendrophylliidae species, <em>Turbinaria peltata</em> (Shi <em>et al.</em> 2016)."
133449,Acropora haimei,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,haimei,,,,,"(Milne Edwards, 1860)","According to the WoRMS online database (accessed January 2023), the taxonomic validity of this species is uncertain or disputed by different experts. It is valid according to Veron <em>et al</em>. (2016). It is considered 'unresolved' by Wallace (1999) and was not included in the revision of <em>Acropora </em>species by Wallace<em> et al</em>. (2012). The status of this species remains unresolved (Z. Richards pers. comm. 2021)."
133450,Montipora turtlensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,turtlensis,,,,,"Veron &amp; Wallace, 1984",
133451,Montipora danae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,danae,,,,,"Milne Edwards &amp; Haime, 1851",
254266197,Coelastrea aspera,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Coelastrea,aspera,,,,,"(Verrill, 1866)",This species has been split into <em>Coelastrea aspera</em> and <em>C. incrustans</em> (Mitsuki <em>et al</em>. 2021).
133453,Pachyseris rugosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,NOT ASSIGNED,Pachyseris,rugosa,,,,,"(Lamarck, 1801)","This species is part of a complex (Veron <em>et al</em>. 2016). The&#160;<em>Pachyseris&#160;</em>genus appears to be closely related to Euphylliidae, but family placement remains uncertain (Terraneo&#160;<em>et al</em>. 2014, WoRMS online database accessed July 2022)."
133454,Montipora pachytuberculata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,pachytuberculata,,,,,"Veron DeVantier &amp; Turak, 2000",
133455,Pavona xarifae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Pavona,xarifae,,,,,"Scheer &amp; Pillai, 1974","According to Veron <em>et al.</em> (2016), this species is&#160;a synonym of&#160;<em>Pavona duerdeni</em>. It is valid according to the WoRMS online database (accessed February 2023)."
133456,Physogyra lichtensteini,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PLEROGYRIDAE,Physogyra,lichtensteini,,,,,"(Milne Edwards &amp; Haime, 1851)",
133457,Mussa angulosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Mussa,angulosa,,,,,(Pallas 1766),
133458,Hydnophora microconos,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Hydnophora,microconos,,,,,"(Lamarck, 1816)",
133459,Goniopora lobata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Goniopora,lobata,,,,,"Milne Edwards, 1860",The genetic structure of the complex between this species and <em>Goniopora djiboutiensis</em> is better explained by oceanography than by morphological characteristics (Yasuda <em>et al</em>. 2021).
133460,Montipora cocosensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,cocosensis,,,,,"Vaughan, 1918","According to Veron <em>et al.</em> (2016), this species is probably a synonym of <em>Montipora angulata</em>. It is accepted according to the WoRMS online database (accessed January 2023)."
133461,Meandrina brasiliensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MEANDRINIDAE,Meandrina,brasiliensis,,,,,"(Milne Edwards &amp; Haime, 1858)","The validity of this species is confirmed (Pinzón and Weil 2011, WoRMS database accessed January 2022)."
133462,Acropora rongelapensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,rongelapensis,,,,,"Richards &amp; Wallace, 2004",
133463,Acropora aculeus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,aculeus,,,,,(Dana 1846),
133464,Alveopora excelsa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Alveopora,excelsa,,,,,"Verrill, 1864",
133465,Plerogyra multilobata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PLEROGYRIDAE,Plerogyra,multilobata,,,,,"Ditlev, 2003",This is an unresolved species according to Veron <em>et al.</em> (2016). It is an accepted species according to the WoRMS online database (accessed March 2023).
133467,Alveopora minuta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Alveopora,minuta,,,,,"Veron, 2000",
133468,Platygyra daedalea,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Platygyra,daedalea,,,,,"(Ellis &amp; Solander, 1786)",
133469,Acropora downingi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,downingi,,,,,"Wallace, 1999",This species is sometimes confused with the similar <em>Acropora clathrata</em> (Riegl <em>et al</em>. 2012).
133470,Micromussa amakusensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Micromussa,amakusensis,,,,,"(Veron, 1990)",
133471,Acropora bushyensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,bushyensis,,,,,"Veron &amp; Wallace, 1984",
133472,Isopora crateriformis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Isopora,crateriformis,,,,,"(Gardiner, 1898)",The genus <i>Isopora</i> was previously a subgenus but was elevated (Wallace <i>et al</i>. 2007).
133473,Merulina cylindrica,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Merulina,cylindrica,,,,,"(Milne Edwards &amp; Haime, 1848)",
133474,Lobophyllia agaricia,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Lobophyllia,agaricia,,,,,"(Milne Edwards &amp; Haime, 1849)",This species is readily separated from other <em>Symphyllia</em> in situ. Collected specimens often do not have the diagnostic two rows of columellae centres (I. Nunez pers. comm. 2022).
133476,Madracis asperula,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Madracis,asperula,,,,,"Milne Edwards &amp; Haime, 1849","There is no major taxonomic uncertainty associated with this species (J. Crabbe, D. Huang, N. Santodomingo pers. comm. 2021). Some previous authors have identified <em>Madracis auretenra</em> as <em>M. asperula</em> (e.g. Lewis 1960)."
133477,Mussismilia leptophylla,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Mussismilia,leptophylla,,,,,"(Verrill, 1868)","While species level distinction has been long accepted, <em>Favia leptophylla</em> was recently transferred to the genus <em>Mussismilia </em>based on phylogenetic (Fukami <em>et al</em>. 2004, Nunes <em>et al</em>. 2008) and micromorphological data (Budd <em>et al</em>. 2012)."
133478,Hydnophora exesa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Hydnophora,exesa,,,,,"(Pallas, 1766)",
218764304,Acropora hyacinthus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,hyacinthus,,,,,"(Dana, 1846)",<em>Acropora bifurcata</em> is now a synonym of this species (WoRMS accessed January 2022).
133480,Acropora natalensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,natalensis,,,,,"Riegl, 1995","The taxonomic status of this species is somewhat uncertain since Wallace (1999) considered it unresolved and that it may be a synonym of&#160;<em>Acropora solitaryensis</em>, and it was not included in the revision of <em>Acropora </em>species by Wallace <em>et al.</em> (2012). According to Veron (2000) and Veron <em>et al</em>. (2016), this species is valid.&#160; It is accepted according to the WoRMS online database (accessed January 2023)."
133481,Acropora chesterfieldensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,chesterfieldensis,,,,,"Veron &amp; Wallace, 1984",
133482,Alveopora spongiosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Alveopora,spongiosa,,,,,"Dana, 1846","<span style=""background-color: white;"">For additional taxonomic information, please see Cairns<em> et al</em>. (2009).</span>"
133483,Acropora mirabilis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,mirabilis,,,,,"(Quelch, 1886)","According to the WoRMS online database (accessed January 2023), the taxonomic validity of this species is uncertain or disputed by different experts. According to Veron<em> et al.</em> (2016), this species is distinct. According to Wallace (1999), this species is questionable and it is not included in the revision of <em>Acropora </em>species by Wallace <em>et al</em>. (2012)."
133484,Anomastraea irregularis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,COSCINARAEIDAE,Anomastraea,irregularis,,,,,"Marenzeller, 1901",
133485,Astreopora randalli,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,randalli,,,,,"Lamberts, 1980",
133486,Porites horizontalata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,horizontalata,,,,,"Hoffmeister, 1925",
133487,Echinopora grandicula,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Echinopora,grandicula,,,,,"Claereboudt, 2006","Although this nominal species appears in Claereboudt (2006), a full description of this species has not yet been formally published and no holotype was designated. As such, it is considered a&#160;<em>nomen nudum</em>&#160;and warrants redescription (Veron&#160;<em>et al</em>. 2016, Hoeksema and Cairns 2019,&#160;WoRMS database accessed 5 January 2022)."
133488,Pectinia africana,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Pectinia,africana,,,,,"Veron, 2002",
133489,Montipora delicatula,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,delicatula,,,,,"Veron, 2000",
133490,Sclerophyllia maxima,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Sclerophyllia,maxima,,,,,"(Sheppard &amp; Salm, 1988)",
133491,Oulophyllia levis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Oulophyllia,levis,,,,,"(Nemenzo, 1959)",
133492,Porites rus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,rus,,,,,"(Forskål, 1775)","This represents a species complex which is likely to be divisible into several cryptic species. The species <em>irregularis</em> has been used with three related genera, <em>Porites</em>, <em>Napopora</em> and <em>Synaraea</em>. <em>Porites irregularis</em> Verrill (1864) is not recognisable from the original description. The <em>Porites irregularis</em> of Vaughan (1907), Nemenzo (1955) and Maragos (1977) is this species. <em>Napopora irregularis</em> Quelch (1884) (illustrated by Bosserelle, Berteaux-Lecellier, Chancerelle <em>et al</em>. 2014) is currently under review but is likely to be accepted as a valid species."
133493,Platygyra ryukyuensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Platygyra,ryukyuensis,,,,,"Yabe &amp; Sugiyama, 1935",
133494,Acropora papillare,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,papillare,,,,,"Latypov, 1992",
133495,Galaxea horrescens,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,EUPHYLLIIDAE,Galaxea,horrescens,,,,,"(Dana, 1846)",
133496,Porites cylindrica,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,cylindrica,,,,,"Dana, 1846",
133497,Caulastraea echinulata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Caulastraea,echinulata,,,,,"(Milne Edwards &amp; Haime, 1849)",
133498,Duncanopsammia peltata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Duncanopsammia,peltata,,,,,"(Esper, 1790)",
133499,Porites cocosensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,cocosensis,,,,,"Wells, 1950",
133500,Acropora kosurini,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,kosurini,,,,,"Wallace, 1994",
133501,Alveopora gigas,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Alveopora,gigas,,,,,"Veron, 1985",
133503,Fungia fungites,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Fungia,fungites,,,,,"(Linneaus, 1758)","Recent molecular and reproductive evidence suggest that this is a species complex that conceals cryptic species, thus requiring further taxonomic evaluation (Oku&#160;<em>et al</em>. 2020, Grinblat&#160;<em>et al.</em>&#160;2021). For additional taxonomic information, please refer to Gittenberger&#160;<em>et al</em>. (2011) and Oku&#160;<em>et al.&#160;</em>(2020)."
133504,Porites furcata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,furcata,,,,,"Lamarck, 1816","There is discussion about species distinctions among&#160;<em>Porties porites</em>&#160;-&#160;<em>Porites furcata</em>&#160;-&#160;<em>Porites divaricata,</em>&#160;whether these species represent morphological variants of one diverse species or distinct species. It is suggested that genetic variation among these putative species occur along geographic gradients rather than taxonomy (Prada&#160;<em>et al</em>. 2014)."
133505,Montipora taiwanensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,taiwanensis,,,,,"Veron, 2000",
133506,Cyphastrea hexasepta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Cyphastrea,hexasepta,,,,,"Veron Turak &amp; DeVantier, 2000",
133508,Platygyra acuta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Platygyra,acuta,,,,,"Veron, 2000",
133509,Podabacia motuporensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Podabacia,motuporensis,,,,,"Veron, 1990",
133510,Dipsastraea lizardensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Dipsastraea,lizardensis,,,,,"(Veron &amp; Pichon, 1977)",
133511,Oculina patagonica,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,OCULINIDAE,Oculina,patagonica,,,,,"de Angelis D'Ossat, 1908",
133512,Porites sverdrupi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,sverdrupi,,,,,"Durham, 1947",This species was previously considered an ecotype of <em>Porites panamensis</em> but is now valid as a separate species (López-Pérez&#160;<em>et al</em>. 2003).
133513,Acropora anthocercis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,anthocercis,,,,,"(Brook, 1893)",
133515,Goniastrea ramosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Goniastrea,ramosa,,,,,"Veron, 2000","For additional taxonomic information, please refer to Huang&#160;<em>et al</em>. (2014)."
133516,Dipsastraea truncata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Dipsastraea,truncata,,,,,"(Veron, 2000)",
133517,Lithophyllon ranjithi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Lithophyllon,ranjithi,,,,,"Ditlev, 2003","This species can be easily confused with <em>Lithophyllon undulatum</em>.&#160;<br/><br/>According to Veron <em>et al. </em>(2016), this species is a synonym of&#160;<em>Lithophyllon lobata</em> (van der Horst, 1921). It is valid according to the WoRMS online database (accessed May 2022). There is high taxonomic uncertainty and further research is needed (D. Obura pers. comm. 2022)."
